timestamp,ip,EUI,endpoint,value
1664356981.6400695,fd30:93d7:9154:b7c2:46c6:4be5:deb9:e1f8,0x00124b0021aa36ed,IR,10815
1664357001.7175655,fd30:93d7:9154:b7c2:46c6:4be5:deb9:e1f8,0x00124b0021aa36ed,Vis,36735
1664356991.7175655,fd30:93d7:9154:b7c2:46c6:4be5:deb9:e1f8,0x00124b0021aa36ed,Vis,18813
1664356981.7175655,fd30:93d7:9154:b7c2:46c6:4be5:deb9:e1f8,0x00124b0021aa36ed,Vis,49024
1664357001.7907376,fd30:93d7:9154:b7c2:46c6:4be5:deb9:e1f8,0x00124b0021aa36ed,Batt,3.50
1664356991.7907376,fd30:93d7:9154:b7c2:46c6:4be5:deb9:e1f8,0x00124b0021aa36ed,Batt,3.45
1664356981.7907376,fd30:93d7:9154:b7c2:46c6:4be5:deb9:e1f8,0x00124b0021aa36ed,Batt,3.45
1664357030.0101588,fd30:93d7:9154:b7c2:4419:582d:13dd:3cc7,0x00124b0021aa378b,Temperature,19.73
1664357020.0101588,fd30:93d7:9154:b7c2:4419:582d:13dd:3cc7,0x00124b0021aa378b,Temperature,19.74
1664357030.0739915,fd30:93d7:9154:b7c2:4419:582d:13dd:3cc7,0x00124b0021aa378b,Humidity,70.84
1664357020.0739915,fd30:93d7:9154:b7c2:4419:582d:13dd:3cc7,0x00124b0021aa378b,Humidity,70.74
1664357030.1306806,fd30:93d7:9154:b7c2:4419:582d:13dd:3cc7,0x00124b0021aa378b,IR,54869
1664357020.1306806,fd30:93d7:9154:b7c2:4419:582d:13dd:3cc7,0x00124b0021aa378b,IR,32854
1664357030.1848028,fd30:93d7:9154:b7c2:4419:582d:13dd:3cc7,0x00124b0021aa378b,Vis,17595
1664357020.1848028,fd30:93d7:9154:b7c2:4419:582d:13dd:3cc7,0x00124b0021aa378b,Vis,18365
1664357030.2438579,fd30:93d7:9154:b7c2:4419:582d:13dd:3cc7,0x00124b0021aa378b,Batt,3.50
1664357020.2438579,fd30:93d7:9154:b7c2:4419:582d:13dd:3cc7,0x00124b0021aa378b,Batt,3.50
1664357030.3032544,fd30:93d7:9154:b7c2:46c6:4be5:deb9:e1f8,0x00124b0021aa36ed,Temperature,19.75
1664357020.3032544,fd30:93d7:9154:b7c2:46c6:4be5:deb9:e1f8,0x00124b0021aa36ed,Temperature,19.76
1664357010.3032544,fd30:93d7:9154:b7c2:46c6:4be5:deb9:e1f8,0x00124b0021aa36ed,Temperature,19.76
1664357030.379352,fd30:93d7:9154:b7c2:46c6:4be5:deb9:e1f8,0x00124b0021aa36ed,Humidity,68.81
1664357020.379352,fd30:93d7:9154:b7c2:46c6:4be5:deb9:e1f8,0x00124b0021aa36ed,Humidity,68.67
1664357010.379352,fd30:93d7:9154:b7c2:46c6:4be5:deb9:e1f8,0x00124b0021aa36ed,Humidity,68.18
1664357030.457813,fd30:93d7:9154:b7c2:46c6:4be5:deb9:e1f8,0x00124b0021aa36ed,IR,21821
1664357020.457813,fd30:93d7:9154:b7c2:46c6:4be5:deb9:e1f8,0x00124b0021aa36ed,IR,1087
1664357010.457813,fd30:93d7:9154:b7c2:46c6:4be5:deb9:e1f8,0x00124b0021aa36ed,IR,9026
1664357030.5349655,fd30:93d7:9154:b7c2:46c6:4be5:deb9:e1f8,0x00124b0021aa36ed,Vis,18300
1664357020.5349655,fd30:93d7:9154:b7c2:46c6:4be5:deb9:e1f8,0x00124b0021aa36ed,Vis,25216
1664357010.5349655,fd30:93d7:9154:b7c2:46c6:4be5:deb9:e1f8,0x00124b0021aa36ed,Vis,8328
1664357030.6123,fd30:93d7:9154:b7c2:46c6:4be5:deb9:e1f8,0x00124b0021aa36ed,Batt,3.45
1664357020.6123,fd30:93d7:9154:b7c2:46c6:4be5:deb9:e1f8,0x00124b0021aa36ed,Batt,3.45
1664357010.6123,fd30:93d7:9154:b7c2:46c6:4be5:deb9:e1f8,0x00124b0021aa36ed,Batt,3.45
1664357030.6895986,fd30:93d7:9154:b7c2:3b50:7f6e:c9e9:e7f0,0x00124b0021aa35d5,Temperature,19.80
1664357020.6895986,fd30:93d7:9154:b7c2:3b50:7f6e:c9e9:e7f0,0x00124b0021aa35d5,Temperature,19.79
1664357030.7495496,fd30:93d7:9154:b7c2:3b50:7f6e:c9e9:e7f0,0x00124b0021aa35d5,Humidity,71.24
1664357020.7495496,fd30:93d7:9154:b7c2:3b50:7f6e:c9e9:e7f0,0x00124b0021aa35d5,Humidity,71.33
1664357030.8048024,fd30:93d7:9154:b7c2:3b50:7f6e:c9e9:e7f0,0x00124b0021aa35d5,IR,18980
1664357020.8048024,fd30:93d7:9154:b7c2:3b50:7f6e:c9e9:e7f0,0x00124b0021aa35d5,IR,22564
1664357030.8551562,fd30:93d7:9154:b7c2:3b50:7f6e:c9e9:e7f0,0x00124b0021aa35d5,Vis,48452
1664357020.8551562,fd30:93d7:9154:b7c2:3b50:7f6e:c9e9:e7f0,0x00124b0021aa35d5,Vis,54596
1664357030.9036677,fd30:93d7:9154:b7c2:3b50:7f6e:c9e9:e7f0,0x00124b0021aa35d5,Batt,3.51
1664357020.9036677,fd30:93d7:9154:b7c2:3b50:7f6e:c9e9:e7f0,0x00124b0021aa35d5,Batt,15.15
1664357030.949991,fd30:93d7:9154:b7c2:55e1:f077:b731:7788,0x00124b0021aa35a4,Temperature,20.2
1664357020.949991,fd30:93d7:9154:b7c2:55e1:f077:b731:7788,0x00124b0021aa35a4,Temperature,20.6
1664357010.949991,fd30:93d7:9154:b7c2:55e1:f077:b731:7788,0x00124b0021aa35a4,Temperature,20.5
1664357031.0211265,fd30:93d7:9154:b7c2:55e1:f077:b731:7788,0x00124b0021aa35a4,Humidity,70.85
1664357021.0211265,fd30:93d7:9154:b7c2:55e1:f077:b731:7788,0x00124b0021aa35a4,Humidity,70.95
1664357011.0211265,fd30:93d7:9154:b7c2:55e1:f077:b731:7788,0x00124b0021aa35a4,Humidity,71.5
1664357031.092806,fd30:93d7:9154:b7c2:55e1:f077:b731:7788,0x00124b0021aa35a4,IR,33160
1664357021.092806,fd30:93d7:9154:b7c2:55e1:f077:b731:7788,0x00124b0021aa35a4,IR,64648
1664357011.092806,fd30:93d7:9154:b7c2:55e1:f077:b731:7788,0x00124b0021aa35a4,IR,34696
1664357031.1785295,fd30:93d7:9154:b7c2:55e1:f077:b731:7788,0x00124b0021aa35a4,Vis,65535
1664357021.1785295,fd30:93d7:9154:b7c2:55e1:f077:b731:7788,0x00124b0021aa35a4,Vis,65535
1664357011.1785295,fd30:93d7:9154:b7c2:55e1:f077:b731:7788,0x00124b0021aa35a4,Vis,65535
1664357031.2576156,fd30:93d7:9154:b7c2:55e1:f077:b731:7788,0x00124b0021aa35a4,Batt,3.41
1664357021.2576156,fd30:93d7:9154:b7c2:55e1:f077:b731:7788,0x00124b0021aa35a4,Batt,3.41
1664357011.2576156,fd30:93d7:9154:b7c2:55e1:f077:b731:7788,0x00124b0021aa35a4,Batt,3.41
1664357031.3395119,fd30:93d7:9154:b7c2:561f:1334:2f24:25da,0x00124b0021aa35d4,Temperature,19.81
1664357021.3395119,fd30:93d7:9154:b7c2:561f:1334:2f24:25da,0x00124b0021aa35d4,Temperature,19.79
1664357011.3395119,fd30:93d7:9154:b7c2:561f:1334:2f24:25da,0x00124b0021aa35d4,Temperature,19.79
1664357031.401213,fd30:93d7:9154:b7c2:561f:1334:2f24:25da,0x00124b0021aa35d4,Humidity,71.14
1664357021.401213,fd30:93d7:9154:b7c2:561f:1334:2f24:25da,0x00124b0021aa35d4,Humidity,71.45
1664357011.401213,fd30:93d7:9154:b7c2:561f:1334:2f24:25da,0x00124b0021aa35d4,Humidity,71.74
1664357031.467913,fd30:93d7:9154:b7c2:561f:1334:2f24:25da,0x00124b0021aa35d4,IR,42311
1664357021.467913,fd30:93d7:9154:b7c2:561f:1334:2f24:25da,0x00124b0021aa35d4,IR,28488
1664357011.467913,fd30:93d7:9154:b7c2:561f:1334:2f24:25da,0x00124b0021aa35d4,IR,59720
1664357031.5339174,fd30:93d7:9154:b7c2:561f:1334:2f24:25da,0x00124b0021aa35d4,Vis,14238
1664357021.5339174,fd30:93d7:9154:b7c2:561f:1334:2f24:25da,0x00124b0021aa35d4,Vis,34719
1664357031.5950184,fd30:93d7:9154:b7c2:561f:1334:2f24:25da,0x00124b0021aa35d4,Batt,3.62
1664357021.5950184,fd30:93d7:9154:b7c2:561f:1334:2f24:25da,0x00124b0021aa35d4,Batt,15.15
1664357031.6613255,fd30:93d7:9154:b7c2:afb:588a:3d31:e8ce,0x00124b0021aa36fe,Temperature,19.36
1664357021.6613255,fd30:93d7:9154:b7c2:afb:588a:3d31:e8ce,0x00124b0021aa36fe,Temperature,19.33
1664357011.6613255,fd30:93d7:9154:b7c2:afb:588a:3d31:e8ce,0x00124b0021aa36fe,Temperature,19.37
1664357031.7150266,fd30:93d7:9154:b7c2:afb:588a:3d31:e8ce,0x00124b0021aa36fe,Humidity,72.45
1664357021.7150266,fd30:93d7:9154:b7c2:afb:588a:3d31:e8ce,0x00124b0021aa36fe,Humidity,72.78
1664357011.7150266,fd30:93d7:9154:b7c2:afb:588a:3d31:e8ce,0x00124b0021aa36fe,Humidity,73.54
1664357031.7641869,fd30:93d7:9154:b7c2:afb:588a:3d31:e8ce,0x00124b0021aa36fe,IR,49695
1664357021.7641869,fd30:93d7:9154:b7c2:afb:588a:3d31:e8ce,0x00124b0021aa36fe,IR,46367
1664357011.7641869,fd30:93d7:9154:b7c2:afb:588a:3d31:e8ce,0x00124b0021aa36fe,IR,49183
1664357031.8147323,fd30:93d7:9154:b7c2:afb:588a:3d31:e8ce,0x00124b0021aa36fe,Vis,15415
1664357021.8147323,fd30:93d7:9154:b7c2:afb:588a:3d31:e8ce,0x00124b0021aa36fe,Vis,8247
1664357011.8147323,fd30:93d7:9154:b7c2:afb:588a:3d31:e8ce,0x00124b0021aa36fe,Vis,13879
1664357031.8628666,fd30:93d7:9154:b7c2:afb:588a:3d31:e8ce,0x00124b0021aa36fe,Batt,3.74
1664357021.8628666,fd30:93d7:9154:b7c2:afb:588a:3d31:e8ce,0x00124b0021aa36fe,Batt,3.74
1664357011.8628666,fd30:93d7:9154:b7c2:afb:588a:3d31:e8ce,0x00124b0021aa36fe,Batt,3.74
1664357060.0856786,fd30:93d7:9154:b7c2:4419:582d:13dd:3cc7,0x00124b0021aa378b,Temperature,19.73
1664357050.0856786,fd30:93d7:9154:b7c2:4419:582d:13dd:3cc7,0x00124b0021aa378b,Temperature,19.71
1664357040.0856786,fd30:93d7:9154:b7c2:4419:582d:13dd:3cc7,0x00124b0021aa378b,Temperature,19.71
1664357060.1434355,fd30:93d7:9154:b7c2:4419:582d:13dd:3cc7,0x00124b0021aa378b,Humidity,70.15
1664357050.1434355,fd30:93d7:9154:b7c2:4419:582d:13dd:3cc7,0x00124b0021aa378b,Humidity,70.60
1664357040.1434355,fd30:93d7:9154:b7c2:4419:582d:13dd:3cc7,0x00124b0021aa378b,Humidity,70.68
1664357060.201775,fd30:93d7:9154:b7c2:4419:582d:13dd:3cc7,0x00124b0021aa378b,IR,41046
1664357050.201775,fd30:93d7:9154:b7c2:4419:582d:13dd:3cc7,0x00124b0021aa378b,IR,38998
1664357040.201775,fd30:93d7:9154:b7c2:4419:582d:13dd:3cc7,0x00124b0021aa378b,IR,31062
1664357060.2618084,fd30:93d7:9154:b7c2:4419:582d:13dd:3cc7,0x00124b0021aa378b,Vis,31165
1664357050.2618084,fd30:93d7:9154:b7c2:4419:582d:13dd:3cc7,0x00124b0021aa378b,Vis,17597
1664357040.2618084,fd30:93d7:9154:b7c2:4419:582d:13dd:3cc7,0x00124b0021aa378b,Vis,2492
1664357060.324924,fd30:93d7:9154:b7c2:4419:582d:13dd:3cc7,0x00124b0021aa378b,Batt,3.50
1664357050.324924,fd30:93d7:9154:b7c2:4419:582d:13dd:3cc7,0x00124b0021aa378b,Batt,3.50
1664357040.324924,fd30:93d7:9154:b7c2:4419:582d:13dd:3cc7,0x00124b0021aa378b,Batt,3.50
1664357060.389298,fd30:93d7:9154:b7c2:46c6:4be5:deb9:e1f8,0x00124b0021aa36ed,Temperature,19.78
1664357050.389298,fd30:93d7:9154:b7c2:46c6:4be5:deb9:e1f8,0x00124b0021aa36ed,Temperature,19.80
1664357040.389298,fd30:93d7:9154:b7c2:46c6:4be5:deb9:e1f8,0x00124b0021aa36ed,Temperature,19.77
1664357060.4611764,fd30:93d7:9154:b7c2:46c6:4be5:deb9:e1f8,0x00124b0021aa36ed,Humidity,68.47
1664357050.4611764,fd30:93d7:9154:b7c2:46c6:4be5:deb9:e1f8,0x00124b0021aa36ed,Humidity,68.98
1664357040.4611764,fd30:93d7:9154:b7c2:46c6:4be5:deb9:e1f8,0x00124b0021aa36ed,Humidity,68.58
1664357060.5356152,fd30:93d7:9154:b7c2:46c6:4be5:deb9:e1f8,0x00124b0021aa36ed,IR,48450
1664357050.5356152,fd30:93d7:9154:b7c2:46c6:4be5:deb9:e1f8,0x00124b0021aa36ed,IR,1089
1664357040.5356152,fd30:93d7:9154:b7c2:46c6:4be5:deb9:e1f8,0x00124b0021aa36ed,IR,24129
1664357060.610798,fd30:93d7:9154:b7c2:46c6:4be5:deb9:e1f8,0x00124b0021aa36ed,Vis,5769
1664357050.610798,fd30:93d7:9154:b7c2:46c6:4be5:deb9:e1f8,0x00124b0021aa36ed,Vis,28291
1664357040.610798,fd30:93d7:9154:b7c2:46c6:4be5:deb9:e1f8,0x00124b0021aa36ed,Vis,49029
1664357060.683567,fd30:93d7:9154:b7c2:46c6:4be5:deb9:e1f8,0x00124b0021aa36ed,Batt,3.45
1664357050.683567,fd30:93d7:9154:b7c2:46c6:4be5:deb9:e1f8,0x00124b0021aa36ed,Batt,3.45
1664357040.683567,fd30:93d7:9154:b7c2:46c6:4be5:deb9:e1f8,0x00124b0021aa36ed,Batt,3.50
1664357060.7669978,fd30:93d7:9154:b7c2:3b50:7f6e:c9e9:e7f0,0x00124b0021aa35d5,Temperature,19.76
1664357050.7669978,fd30:93d7:9154:b7c2:3b50:7f6e:c9e9:e7f0,0x00124b0021aa35d5,Temperature,19.78
1664357040.7669978,fd30:93d7:9154:b7c2:3b50:7f6e:c9e9:e7f0,0x00124b0021aa35d5,Temperature,19.77
1664357060.819796,fd30:93d7:9154:b7c2:3b50:7f6e:c9e9:e7f0,0x00124b0021aa35d5,Humidity,71.28
1664357050.819796,fd30:93d7:9154:b7c2:3b50:7f6e:c9e9:e7f0,0x00124b0021aa35d5,Humidity,70.97
1664357040.819796,fd30:93d7:9154:b7c2:3b50:7f6e:c9e9:e7f0,0x00124b0021aa35d5,Humidity,70.34
1664357060.8738008,fd30:93d7:9154:b7c2:3b50:7f6e:c9e9:e7f0,0x00124b0021aa35d5,IR,29988
1664357050.8738008,fd30:93d7:9154:b7c2:3b50:7f6e:c9e9:e7f0,0x00124b0021aa35d5,IR,24612
1664357040.8738008,fd30:93d7:9154:b7c2:3b50:7f6e:c9e9:e7f0,0x00124b0021aa35d5,IR,15652
1664357060.9220238,fd30:93d7:9154:b7c2:3b50:7f6e:c9e9:e7f0,0x00124b0021aa35d5,Vis,4677
1664357050.9220238,fd30:93d7:9154:b7c2:3b50:7f6e:c9e9:e7f0,0x00124b0021aa35d5,Vis,56132
1664357040.9220238,fd30:93d7:9154:b7c2:3b50:7f6e:c9e9:e7f0,0x00124b0021aa35d5,Vis,33348
1664357060.9677055,fd30:93d7:9154:b7c2:3b50:7f6e:c9e9:e7f0,0x00124b0021aa35d5,Batt,3.51
1664357050.9677055,fd30:93d7:9154:b7c2:3b50:7f6e:c9e9:e7f0,0x00124b0021aa35d5,Batt,3.51
1664357040.9677055,fd30:93d7:9154:b7c2:3b50:7f6e:c9e9:e7f0,0x00124b0021aa35d5,Batt,15.15
1664357061.0160942,fd30:93d7:9154:b7c2:55e1:f077:b731:7788,0x00124b0021aa35a4,Temperature,20.6
1664357051.0160942,fd30:93d7:9154:b7c2:55e1:f077:b731:7788,0x00124b0021aa35a4,Temperature,20.7
1664357041.0160942,fd30:93d7:9154:b7c2:55e1:f077:b731:7788,0x00124b0021aa35a4,Temperature,20.8
1664357061.0880368,fd30:93d7:9154:b7c2:55e1:f077:b731:7788,0x00124b0021aa35a4,Humidity,70.62
1664357051.0880368,fd30:93d7:9154:b7c2:55e1:f077:b731:7788,0x00124b0021aa35a4,Humidity,70.77
1664357041.0880368,fd30:93d7:9154:b7c2:55e1:f077:b731:7788,0x00124b0021aa35a4,Humidity,70.72
1664357061.1607559,fd30:93d7:9154:b7c2:55e1:f077:b731:7788,0x00124b0021aa35a4,IR,57735
1664357051.1607559,fd30:93d7:9154:b7c2:55e1:f077:b731:7788,0x00124b0021aa35a4,IR,3207
1664357041.1607559,fd30:93d7:9154:b7c2:55e1:f077:b731:7788,0x00124b0021aa35a4,IR,64904
1664357061.2324076,fd30:93d7:9154:b7c2:55e1:f077:b731:7788,0x00124b0021aa35a4,Vis,65535
1664357051.2324076,fd30:93d7:9154:b7c2:55e1:f077:b731:7788,0x00124b0021aa35a4,Vis,65535
1664357041.2324076,fd30:93d7:9154:b7c2:55e1:f077:b731:7788,0x00124b0021aa35a4,Vis,65535
1664357061.3049955,fd30:93d7:9154:b7c2:55e1:f077:b731:7788,0x00124b0021aa35a4,Batt,3.41
1664357051.3049955,fd30:93d7:9154:b7c2:55e1:f077:b731:7788,0x00124b0021aa35a4,Batt,3.41
1664357041.3049955,fd30:93d7:9154:b7c2:55e1:f077:b731:7788,0x00124b0021aa35a4,Batt,3.41
1664357061.387032,fd30:93d7:9154:b7c2:561f:1334:2f24:25da,0x00124b0021aa35d4,Temperature,19.80
1664357051.387032,fd30:93d7:9154:b7c2:561f:1334:2f24:25da,0x00124b0021aa35d4,Temperature,19.82
1664357041.387032,fd30:93d7:9154:b7c2:561f:1334:2f24:25da,0x00124b0021aa35d4,Temperature,19.82
1664357061.4541783,fd30:93d7:9154:b7c2:561f:1334:2f24:25da,0x00124b0021aa35d4,Humidity,71.60
1664357051.4541783,fd30:93d7:9154:b7c2:561f:1334:2f24:25da,0x00124b0021aa35d4,Humidity,71.17
1664357041.4541783,fd30:93d7:9154:b7c2:561f:1334:2f24:25da,0x00124b0021aa35d4,Humidity,70.76
1664357061.518418,fd30:93d7:9154:b7c2:561f:1334:2f24:25da,0x00124b0021aa35d4,IR,48457
1664357051.518418,fd30:93d7:9154:b7c2:561f:1334:2f24:25da,0x00124b0021aa35d4,IR,38218
1664357041.518418,fd30:93d7:9154:b7c2:561f:1334:2f24:25da,0x00124b0021aa35d4,IR,31817
1664357061.5797982,fd30:93d7:9154:b7c2:561f:1334:2f24:25da,0x00124b0021aa35d4,Vis,44449
1664357051.5797982,fd30:93d7:9154:b7c2:561f:1334:2f24:25da,0x00124b0021aa35d4,Vis,30116
1664357041.5797982,fd30:93d7:9154:b7c2:561f:1334:2f24:25da,0x00124b0021aa35d4,Vis,25248
1664357061.6430078,fd30:93d7:9154:b7c2:561f:1334:2f24:25da,0x00124b0021aa35d4,Batt,3.62
1664357051.6430078,fd30:93d7:9154:b7c2:561f:1334:2f24:25da,0x00124b0021aa35d4,Batt,15.15
1664357041.6430078,fd30:93d7:9154:b7c2:561f:1334:2f24:25da,0x00124b0021aa35d4,Batt,15.15
1664357061.7120347,fd30:93d7:9154:b7c2:afb:588a:3d31:e8ce,0x00124b0021aa36fe,Temperature,19.33
1664357051.7120347,fd30:93d7:9154:b7c2:afb:588a:3d31:e8ce,0x00124b0021aa36fe,Temperature,19.35
1664357041.7120347,fd30:93d7:9154:b7c2:afb:588a:3d31:e8ce,0x00124b0021aa36fe,Temperature,19.33
1664357061.76195,fd30:93d7:9154:b7c2:afb:588a:3d31:e8ce,0x00124b0021aa36fe,Humidity,73.32
1664357051.76195,fd30:93d7:9154:b7c2:afb:588a:3d31:e8ce,0x00124b0021aa36fe,Humidity,73.5
1664357041.76195,fd30:93d7:9154:b7c2:afb:588a:3d31:e8ce,0x00124b0021aa36fe,Humidity,72.26
1664357061.8125844,fd30:93d7:9154:b7c2:afb:588a:3d31:e8ce,0x00124b0021aa36fe,IR,47391
1664357051.8125844,fd30:93d7:9154:b7c2:afb:588a:3d31:e8ce,0x00124b0021aa36fe,IR,48927
1664357041.8125844,fd30:93d7:9154:b7c2:afb:588a:3d31:e8ce,0x00124b0021aa36fe,IR,53023
1664357061.8601139,fd30:93d7:9154:b7c2:afb:588a:3d31:e8ce,0x00124b0021aa36fe,Vis,9783
1664357051.8601139,fd30:93d7:9154:b7c2:afb:588a:3d31:e8ce,0x00124b0021aa36fe,Vis,11575
1664357041.8601139,fd30:93d7:9154:b7c2:afb:588a:3d31:e8ce,0x00124b0021aa36fe,Vis,16183
1664357061.910217,fd30:93d7:9154:b7c2:afb:588a:3d31:e8ce,0x00124b0021aa36fe,Batt,3.74
1664357051.910217,fd30:93d7:9154:b7c2:afb:588a:3d31:e8ce,0x00124b0021aa36fe,Batt,3.74
1664357041.910217,fd30:93d7:9154:b7c2:afb:588a:3d31:e8ce,0x00124b0021aa36fe,Batt,3.74
1664357090.0895329,fd30:93d7:9154:b7c2:4419:582d:13dd:3cc7,0x00124b0021aa378b,Temperature,19.71
1664357080.0895329,fd30:93d7:9154:b7c2:4419:582d:13dd:3cc7,0x00124b0021aa378b,Temperature,19.71
1664357070.0895329,fd30:93d7:9154:b7c2:4419:582d:13dd:3cc7,0x00124b0021aa378b,Temperature,19.70
1664357090.1622891,fd30:93d7:9154:b7c2:4419:582d:13dd:3cc7,0x00124b0021aa378b,Humidity,70.48
1664357080.1622891,fd30:93d7:9154:b7c2:4419:582d:13dd:3cc7,0x00124b0021aa378b,Humidity,70.75
1664357070.1622891,fd30:93d7:9154:b7c2:4419:582d:13dd:3cc7,0x00124b0021aa378b,Humidity,70.22
1664357090.2121966,fd30:93d7:9154:b7c2:4419:582d:13dd:3cc7,0x00124b0021aa378b,IR,14932
1664357080.2121966,fd30:93d7:9154:b7c2:4419:582d:13dd:3cc7,0x00124b0021aa378b,IR,25686
1664357070.2121966,fd30:93d7:9154:b7c2:4419:582d:13dd:3cc7,0x00124b0021aa378b,IR,59731
1664357090.2604055,fd30:93d7:9154:b7c2:4419:582d:13dd:3cc7,0x00124b0021aa378b,Vis,34485
1664357080.2604055,fd30:93d7:9154:b7c2:4419:582d:13dd:3cc7,0x00124b0021aa378b,Vis,48060
1664357070.2604055,fd30:93d7:9154:b7c2:4419:582d:13dd:3cc7,0x00124b0021aa378b,Vis,62643
1664357090.3102083,fd30:93d7:9154:b7c2:4419:582d:13dd:3cc7,0x00124b0021aa378b,Batt,3.50
1664357080.3102083,fd30:93d7:9154:b7c2:4419:582d:13dd:3cc7,0x00124b0021aa378b,Batt,3.50
1664357070.3102083,fd30:93d7:9154:b7c2:4419:582d:13dd:3cc7,0x00124b0021aa378b,Batt,3.50
1664357090.361375,fd30:93d7:9154:b7c2:561f:1334:2f24:25da,0x00124b0021aa35d4,Temperature,19.83
1664357080.361375,fd30:93d7:9154:b7c2:561f:1334:2f24:25da,0x00124b0021aa35d4,Temperature,19.83
1664357070.361375,fd30:93d7:9154:b7c2:561f:1334:2f24:25da,0x00124b0021aa35d4,Temperature,19.81
1664357090.4069507,fd30:93d7:9154:b7c2:561f:1334:2f24:25da,0x00124b0021aa35d4,Humidity,71.17
1664357080.4069507,fd30:93d7:9154:b7c2:561f:1334:2f24:25da,0x00124b0021aa35d4,Humidity,71.2
1664357070.4069507,fd30:93d7:9154:b7c2:561f:1334:2f24:25da,0x00124b0021aa35d4,Humidity,70.55
1664357090.4541821,fd30:93d7:9154:b7c2:561f:1334:2f24:25da,0x00124b0021aa35d4,IR,14154
1664357080.4541821,fd30:93d7:9154:b7c2:561f:1334:2f24:25da,0x00124b0021aa35d4,IR,64072
1664357070.4541821,fd30:93d7:9154:b7c2:561f:1334:2f24:25da,0x00124b0021aa35d4,IR,54857
1664357090.5022674,fd30:93d7:9154:b7c2:561f:1334:2f24:25da,0x00124b0021aa35d4,Vis,62626
1664357080.5022674,fd30:93d7:9154:b7c2:561f:1334:2f24:25da,0x00124b0021aa35d4,Vis,22686
1664357070.5022674,fd30:93d7:9154:b7c2:561f:1334:2f24:25da,0x00124b0021aa35d4,Vis,62112
1664357090.5514655,fd30:93d7:9154:b7c2:561f:1334:2f24:25da,0x00124b0021aa35d4,Batt,15.15
1664357080.5514655,fd30:93d7:9154:b7c2:561f:1334:2f24:25da,0x00124b0021aa35d4,Batt,15.15
1664357070.5514655,fd30:93d7:9154:b7c2:561f:1334:2f24:25da,0x00124b0021aa35d4,Batt,15.15
1664357090.6010213,fd30:93d7:9154:b7c2:afb:588a:3d31:e8ce,0x00124b0021aa36fe,Temperature,19.35
1664357080.6010213,fd30:93d7:9154:b7c2:afb:588a:3d31:e8ce,0x00124b0021aa36fe,Temperature,19.35
1664357070.6010213,fd30:93d7:9154:b7c2:afb:588a:3d31:e8ce,0x00124b0021aa36fe,Temperature,19.33
1664357090.6367297,fd30:93d7:9154:b7c2:afb:588a:3d31:e8ce,0x00124b0021aa36fe,Humidity,72.94
1664357080.6367297,fd30:93d7:9154:b7c2:afb:588a:3d31:e8ce,0x00124b0021aa36fe,Humidity,72.49
1664357070.6367297,fd30:93d7:9154:b7c2:afb:588a:3d31:e8ce,0x00124b0021aa36fe,Humidity,72.9
1664357090.671468,fd30:93d7:9154:b7c2:afb:588a:3d31:e8ce,0x00124b0021aa36fe,IR,63007
1664357080.671468,fd30:93d7:9154:b7c2:afb:588a:3d31:e8ce,0x00124b0021aa36fe,IR,18208
1664357070.671468,fd30:93d7:9154:b7c2:afb:588a:3d31:e8ce,0x00124b0021aa36fe,IR,39712
1664357090.7060301,fd30:93d7:9154:b7c2:afb:588a:3d31:e8ce,0x00124b0021aa36fe,Vis,33847
1664357080.7060301,fd30:93d7:9154:b7c2:afb:588a:3d31:e8ce,0x00124b0021aa36fe,Vis,12600
1664357070.7060301,fd30:93d7:9154:b7c2:afb:588a:3d31:e8ce,0x00124b0021aa36fe,Vis,54584
1664357090.7425637,fd30:93d7:9154:b7c2:afb:588a:3d31:e8ce,0x00124b0021aa36fe,Batt,3.74
1664357080.7425637,fd30:93d7:9154:b7c2:afb:588a:3d31:e8ce,0x00124b0021aa36fe,Batt,3.74
1664357070.7425637,fd30:93d7:9154:b7c2:afb:588a:3d31:e8ce,0x00124b0021aa36fe,Batt,3.74
1664357090.7800772,fd30:93d7:9154:b7c2:3b50:7f6e:c9e9:e7f0,0x00124b0021aa35d5,Temperature,19.77
1664357080.7800772,fd30:93d7:9154:b7c2:3b50:7f6e:c9e9:e7f0,0x00124b0021aa35d5,Temperature,19.79
1664357070.7800772,fd30:93d7:9154:b7c2:3b50:7f6e:c9e9:e7f0,0x00124b0021aa35d5,Temperature,19.77
1664357090.8140223,fd30:93d7:9154:b7c2:3b50:7f6e:c9e9:e7f0,0x00124b0021aa35d5,Humidity,70.98
1664357080.8140223,fd30:93d7:9154:b7c2:3b50:7f6e:c9e9:e7f0,0x00124b0021aa35d5,Humidity,70.98
1664357070.8140223,fd30:93d7:9154:b7c2:3b50:7f6e:c9e9:e7f0,0x00124b0021aa35d5,Humidity,70.30
1664357090.8528228,fd30:93d7:9154:b7c2:3b50:7f6e:c9e9:e7f0,0x00124b0021aa35d5,IR,13348
1664357080.8528228,fd30:93d7:9154:b7c2:3b50:7f6e:c9e9:e7f0,0x00124b0021aa35d5,IR,25892
1664357070.8528228,fd30:93d7:9154:b7c2:3b50:7f6e:c9e9:e7f0,0x00124b0021aa35d5,IR,46884
1664357090.9064758,fd30:93d7:9154:b7c2:3b50:7f6e:c9e9:e7f0,0x00124b0021aa35d5,Vis,26692
